tumor_091, 38747, 37136, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 38108, 37144, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36160, 29760, 1, 1, 1, 1, 0, 0, 1, 1, 1
tumor_091, 47524, 30960, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36160, 33856, 1, 1, 0, 1, 0, 0, 1, 1, 0
tumor_091, 34218, 32892, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34996, 30912, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47230, 31520, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34830, 31306, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46835, 30719, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34159, 33884, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 25714, 20273, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 19988, 39747, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39360, 21440, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47189, 31171, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 37751, 36678, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 41238, 38359, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_091, 35232, 31568, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40705, 36359, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47423, 29906, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 49602, 24651, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 46485, 30693, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 24512, 27584, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39031, 35547, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47425, 31974, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33952, 32555, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47064, 21645, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_091, 40256, 36114, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35819, 32394, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36416, 29632, 1, 1, 0, 0, 0, 1, 0, 0, 1
tumor_091, 33885, 31506, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 39232, 38848, 1, 0, 0, 1, 0, 0, 0, 1, 0
tumor_091, 31908, 27760, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47584, 29709, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46848, 31147, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47974, 30958, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47629, 31381, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34966, 33439, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47311, 30614, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 43035, 14426, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 61170, 46032, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 23118, 24958, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47708, 29796, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 48960, 17984, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 33216, 16192, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 36200, 31936, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40297, 37163, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36631, 36802, 1, 1, 0, 1, 1, 0, 1, 0, 0
tumor_091, 26816, 25280, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 48096, 30976, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32320, 31936, 0, 0, 0, 1, 0, 1, 1, 0, 1
tumor_091, 35069, 32601, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 37312, 35776, 0, 0, 1, 0, 0, 1, 0, 1, 1
tumor_091, 14255, 25156, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 38805, 35555, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34076, 30812, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 48722, 17674, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 46162, 31264, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32576, 31808, 1, 1, 0, 1, 0, 0, 1, 1, 1
tumor_091, 46330, 21867, 0, 1, 1, 1, 1, 0, 1, 1, 0
tumor_091, 31680, 25024, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 44673, 29490, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39173, 35541, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 41748, 37398, 1, 1, 1, 0, 1, 1, 0, 0, 0
tumor_091, 20659, 18367, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 36225, 32474, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36928, 34112, 0, 1, 0, 0, 0, 0, 0, 0, 0
tumor_091, 45457, 26371, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 31221, 10593, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 20110, 28477, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 46621, 19518, 0, 1, 1, 0, 1, 1, 0, 0, 1
tumor_091, 40274, 36643, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47275, 20258, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_091, 38753, 35876, 1, 0, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47035, 32601, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 39666, 24695, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 37312, 33216, 0, 0, 1, 0, 0, 0, 0, 0, 0
tumor_091, 33576, 34232, 1, 0, 1, 1, 1, 0, 1, 1, 1
tumor_091, 35392, 29632, 1, 1, 1, 0, 0, 1, 0, 1, 1
tumor_091, 32677, 33534, 1, 0, 0, 1, 1, 0, 1, 1, 1
tumor_091, 34282, 34653, 1, 1, 0, 1, 1, 0, 1, 1, 0
tumor_091, 47601, 29899, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35240, 30933, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 26176, 28608, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 46155, 30439, 0, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 50468, 26784, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39106, 35175, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34838, 31298, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 48320, 32960, 1, 1, 1, 0, 0, 0, 0, 0, 0
tumor_091, 30224, 15456, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39735, 34806, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_091, 45804, 32209, 1, 1, 0, 1, 1, 0, 1, 1, 1
tumor_091, 35067, 31157, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35923, 30711, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 39456, 34978, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 41664, 38848, 1, 0, 0, 1, 0, 0, 0, 0, 0
tumor_091, 38545, 35472, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_091, 34393, 21435, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 40225, 35940, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 38722, 37228, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36757, 32456, 1, 1, 1, 1, 1, 1, 1, 0, 1
tumor_091, 46887, 20437, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34048, 34331, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_091, 33563, 31573, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47237, 21425, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_091, 47619, 30044, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32283, 33216, 0, 0, 0, 1, 1, 0, 1, 1, 0
tumor_091, 35313, 33490, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_091, 34076, 34189, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47959, 29824, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 38486, 37510, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_091, 31552, 25024, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47767, 30603, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47196, 31040, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 30017, 37274, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 19904, 38592, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 38855, 36765, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 30400, 25024, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 46734, 32862, 1, 0, 0, 1, 1, 0, 1, 1, 1
tumor_091, 43942, 28600, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 37748, 36904, 1, 1, 0, 1, 1, 1, 1, 1, 1
tumor_091, 32784, 33591, 1, 0, 0, 1, 1, 1, 1, 1, 1
tumor_091, 46903, 19709, 0, 1, 1, 0, 1, 1, 0, 0, 1
tumor_091, 36550, 33298, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36907, 33388, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_091, 35262, 33264, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_091, 32456, 32212, 0, 0, 0, 0, 1, 1, 0, 1, 1
tumor_091, 35409, 11082, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 33856, 30016, 0, 0, 0, 0, 0, 1, 0, 1, 1
tumor_091, 47218, 30558, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 42432, 24768, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 36242, 30359, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33912, 32257, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 48015, 32752, 1, 1, 1, 1, 1, 1, 0, 1, 1
tumor_091, 36070, 32597, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 22598, 19625, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 32456, 33070, 0, 1, 0, 1, 1, 1, 1, 1, 1
tumor_091, 36936, 36784, 1, 1, 0, 1, 1, 0, 1, 1, 0
tumor_091, 35844, 30830, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33825, 33632, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40423, 36087, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 30348, 23682, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 35500, 33893, 1, 1, 1, 0, 1, 1, 1, 1, 1
tumor_091, 33432, 32431, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 38877, 34834, 0, 1, 1, 0, 1, 1, 1, 1, 1
tumor_091, 47779, 31257, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 21250, 41588, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 32960, 34240, 0, 0, 0, 1, 0, 0, 1, 0, 0
tumor_091, 40562, 37333, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 45447, 36702, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 34767, 33412, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 38051, 37545, 1, 0, 0, 1, 1, 0, 1, 1, 0
tumor_091, 45787, 31552, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 25920, 26048, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 22615, 24024, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 41280, 38720, 1, 0, 0, 1, 0, 0, 1, 0, 0
tumor_091, 35393, 32857, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 39617, 23481, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47680, 20160, 0, 1, 1, 0, 0, 1, 0, 0, 1
tumor_091, 26664, 28129, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 44120, 31827, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 32366, 33001, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_091, 34044, 32858, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 37184, 31936, 0, 1, 1, 0, 0, 1, 0, 0, 0
tumor_091, 46269, 31746, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35417, 32602, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40338, 36905, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32192, 33216, 0, 0, 0, 1, 0, 0, 1, 1, 0
tumor_091, 35043, 13936, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39300, 34736, 0, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33385, 33056, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 48168, 33042, 1, 1, 1, 1, 1, 1, 0, 0, 0
tumor_091, 49690, 19340, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47971, 29768, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33650, 9168, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 34909, 31254, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40695, 38057, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 31039, 39451, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 25152, 40640, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 27153, 42117, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47255, 30548, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46661, 19699, 1, 1, 1, 0, 1, 1, 0, 1, 1
tumor_091, 33729, 33081, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 39136, 26121, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 44907, 34831, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 35997, 31073, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 26304, 22208, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 48521, 32105, 0, 0, 0, 0, 1, 0, 0, 0, 0
tumor_091, 58176, 48576, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 38765, 37158, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46438, 31015, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46801, 31247, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32930, 32427, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32281, 32984, 0, 0, 0, 0, 1, 1, 1, 1, 1
tumor_091, 37353, 36635, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 25811, 40292, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 35264, 29376, 1, 1, 1, 0, 0, 1, 0, 0, 1
tumor_091, 39729, 36656, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46570, 21835, 1, 1, 0, 1, 1, 0, 1, 1, 0
tumor_091, 39661, 36109, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35680, 34311, 1, 1, 1, 0, 1, 0, 0, 1, 0
tumor_091, 28096, 28608, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39352, 35199, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 37872, 36502, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34908, 33191, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 38385, 34935, 0, 0, 0, 0, 1, 1, 0, 1, 1
tumor_091, 47245, 30190, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 19118, 37574, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 37079, 31829, 1, 1, 1, 0, 1, 1, 0, 0, 1
tumor_091, 45660, 31293, 1, 0, 0, 1, 1, 1, 1, 1, 1
tumor_091, 46879, 30406, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34924, 31997, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 26962, 17628, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39289, 38529, 0, 1, 0, 1, 1, 0, 1, 0, 0
tumor_091, 33024, 33493, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 41257, 37839, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35777, 31680, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34911, 30897, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 36348, 31441, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40827, 36783, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46708, 32274, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47660, 21113, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 37404, 35897, 0, 1, 1, 0, 1, 1, 0, 1, 1
tumor_091, 39462, 12690, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 46404, 29968, 0, 0, 1, 0, 1, 1, 1, 1, 1
tumor_091, 44992, 37568, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 37699, 31875, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47292, 32648, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46221, 20053, 0, 0, 0, 1, 1, 1, 1, 1, 1
tumor_091, 41792, 39104, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 47107, 22482, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 35188, 32487, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47408, 20590, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 19520, 35008, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 37568, 30912, 0, 0, 1, 1, 0, 1, 0, 0, 0
tumor_091, 34786, 29339, 0, 1, 1, 0, 1, 1, 1, 1, 1
tumor_091, 47029, 31584, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34985, 31380, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 39872, 34752, 1, 1, 1, 0, 0, 1, 0, 0, 1
tumor_091, 36481, 36544, 0, 1, 0, 0, 1, 1, 0, 1, 0
tumor_091, 46287, 32021, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46975, 20360, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 40400, 16796, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 33077, 33337, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32379, 32353, 0, 0, 0, 0, 1, 1, 1, 1, 1
tumor_091, 26724, 32031, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 34496, 34212, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46653, 19619, 1, 1, 1, 0, 1, 1, 0, 0, 1
tumor_091, 33467, 34366, 1, 0, 0, 1, 1, 1, 1, 1, 0
tumor_091, 48461, 30113, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 35460, 30707, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 49926, 23878, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 38145, 36641, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 45984, 30710, 0, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33284, 22474, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 48421, 32087, 0, 0, 1, 0, 1, 0, 0, 1, 1
tumor_091, 33600, 16704, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 33632, 30857, 0, 0, 1, 0, 1, 1, 1, 1, 1
tumor_091, 38507, 35722, 1, 0, 0, 1, 1, 0, 1, 1, 1
tumor_091, 35768, 30964, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 27328, 42560, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 42944, 22464, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 41041, 37707, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46422, 31557, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34272, 29700, 0, 0, 0, 0, 1, 1, 1, 1, 1
tumor_091, 46263, 32046, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33076, 33511, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 42036, 32194, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 35888, 34503, 1, 1, 0, 1, 1, 0, 0, 0, 1
tumor_091, 34616, 34074, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34809, 34414, 1, 1, 0, 1, 1, 0, 1, 1, 1
tumor_091, 48097, 21353, 1, 1, 0, 1, 1, 0, 0, 0, 0
tumor_091, 34267, 34553, 1, 1, 0, 1, 1, 1, 1, 1, 0
tumor_091, 47482, 32272, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 15998, 33144, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 34993, 33127, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34985, 33380, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33344, 14528, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 32127, 26150, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 37899, 36419, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47454, 20508, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32160, 13407, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 34479, 33461, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32737, 32114, 0, 1, 1, 0, 1, 1, 1, 1, 1
tumor_091, 22144, 14880, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 45527, 32266, 0, 0, 0, 1, 1, 0, 1, 1, 0
tumor_091, 46187, 30180, 0, 0, 1, 0, 1, 1, 1, 1, 1
tumor_091, 33839, 31465, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34215, 34523, 1, 1, 0, 1, 1, 1, 1, 1, 0
tumor_091, 48562, 30138, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_091, 25408, 25536, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 60961, 52265, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 34424, 34767, 1, 1, 0, 1, 1, 0, 1, 0, 0
tumor_091, 46226, 32020, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32559, 34096, 0, 0, 0, 0, 0, 0, 1, 0, 0
tumor_091, 39407, 36749, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 31214, 27719, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 33335, 32002, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 34590, 31060, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 32545, 31604, 0, 1, 1, 0, 1, 0, 1, 1, 0
tumor_091, 47660, 30200, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 33710, 32050, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 48038, 20968, 1, 1, 1, 1, 1, 1, 1, 1, 0
tumor_091, 34919, 30766, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46144, 20800, 0, 0, 0, 0, 0, 1, 1, 0, 1
tumor_091, 40095, 14742, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 39428, 37046, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 45683, 31151, 1, 0, 0, 1, 1, 1, 1, 1, 1
tumor_091, 32261, 33241, 0, 0, 0, 1, 1, 0, 1, 1, 0
tumor_091, 47591, 20768, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 46279, 31280, 1, 1, 1, 1, 1, 1, 1, 1, 1
tumor_091, 47281, 34025, 0, 0, 0, 0, 0, 0, 0, 0, 0
tumor_091, 38341, 11931, 0, 0, 0, 0, 0, 0, 0, 0, 0
